"","X1","X2","X3","X4","X1.1","X2.1","X3.1","X4.1"
"21",0.74350102529611,-0.465818345829813,NA,NA,0.74350102529611,-0.465818345829813,NA,NA
"22",1.82258600260847,NA,NA,NA,1.82258600260847,NA,NA,NA
"23",1.32025334075617,NA,NA,NA,1.32025334075617,NA,NA,NA
"24",0.557451891276737,-0.0379053375852559,NA,NA,0.557451891276737,-0.0379053375852559,NA,NA
"25",-1.04257066128987,0.0551192294244305,NA,NA,-1.04257066128987,0.0551192294244305,NA,NA
"26",0.836525592305796,0.222563450041866,NA,NA,0.836525592305796,0.222563450041866,NA,NA
"27",-1.47048366953443,-1.26582962211312,-1.84258193757317,NA,-1.47048366953443,-1.26582962211312,-1.84258193757317,NA
"28",2.25049901085303,1.84119091601041,NA,NA,2.25049901085303,1.84119091601041,NA,NA
"29",0.408612584061239,-1.56350823654411,NA,NA,0.408612584061239,-1.56350823654411,NA,NA
"30",1.7853761758046,1.7853761758046,NA,NA,1.7853761758046,1.7853761758046,NA,NA
"31",-0.168139731398817,-0.726287133456935,NA,NA,-0.168139731398817,-0.726287133456935,NA,NA
"32",0.0737241428263678,0.5388469778748,0.5388469778748,NA,0.0737241428263678,0.5388469778748,0.5388469778748,NA
"33",0.780710852099984,0.352797843855427,0.873735419109671,NA,0.780710852099984,0.352797843855427,0.873735419109671,NA
"34",1.43188282116779,1.43188282116779,NA,NA,1.43188282116779,1.43188282116779,NA,NA
"35",0.427217497463176,0.110933969630242,NA,NA,0.427217497463176,0.110933969630242,NA,NA
"36",-0.0193004241833186,0.464427324267051,NA,NA,-0.0193004241833186,0.464427324267051,NA,NA
"37",-1.37745910252474,-0.96815100768212,NA,NA,-1.37745910252474,-0.96815100768212,NA,NA
"38",-0.130929904594942,1.76677126240266,1.76677126240266,NA,-0.130929904594942,1.76677126240266,1.76677126240266,NA
"39",1.00396981292323,0.780710852099984,NA,NA,1.00396981292323,0.780710852099984,NA,NA
"40",0.576056804678674,-0.484423259231751,NA,NA,0.576056804678674,-0.484423259231751,NA,NA
"41",-0.298374125212378,-1.39606401592668,0.0737241428263678,NA,-0.298374125212378,-1.39606401592668,0.0737241428263678,NA
"42",0.427217497463176,0.427217497463176,NA,NA,0.427217497463176,0.427217497463176,NA,NA
"43",-1.07978048809374,-0.112324991193005,-0.0751151643891304,NA,-1.07978048809374,-0.112324991193005,-0.0751151643891304,NA
"44",0.427217497463176,-0.335583952016252,NA,NA,0.427217497463176,-0.335583952016252,NA,NA
"45",0.762105938698047,-0.744892046858873,-1.61932297674992,NA,0.762105938698047,-0.744892046858873,-1.61932297674992,NA
"46",2.21328918404916,2.21328918404916,NA,NA,2.21328918404916,2.21328918404916,NA,NA
"47",1.17141403354067,0.12953888303218,NA,NA,1.17141403354067,0.12953888303218,NA,NA
"48",1.09699437993292,1.09699437993292,NA,NA,1.09699437993292,1.09699437993292,NA,NA
"49",-0.819311700466622,-0.261164298408503,0.780710852099984,NA,-0.819311700466622,-0.261164298408503,0.780710852099984,NA
"50",-1.00536083448599,-1.00536083448599,-0.0379053375852559,NA,-1.00536083448599,-1.00536083448599,-0.0379053375852559,NA
"51",-0.205349558202691,-0.521633086035625,NA,NA,-0.205349558202691,-0.521633086035625,NA,NA
"52",-0.0193004241833186,-0.0193004241833186,NA,NA,-0.0193004241833186,-0.0193004241833186,NA,NA
"53",-1.09838540149568,-1.5076934963383,NA,NA,-1.09838540149568,-1.5076934963383,NA,NA
"54",-0.744892046858873,-0.744892046858873,NA,NA,-0.744892046858873,-0.744892046858873,NA,NA
"55",-0.261164298408503,-1.00536083448599,0.33419293045349,NA,-0.261164298408503,-1.00536083448599,0.33419293045349,NA
"56",1.97142530982397,1.97142530982397,-0.782101873662747,NA,1.97142530982397,1.97142530982397,-0.782101873662747,NA
"57",1.04117963972711,0.445822410865113,-2.21468020561192,NA,1.04117963972711,0.445822410865113,-2.21468020561192,NA
"58",-0.893731354074371,-0.893731354074371,NA,NA,-0.893731354074371,-0.893731354074371,NA,NA
"59",-0.168139731398817,-0.596052739643374,0.929550159315483,NA,-0.168139731398817,-0.596052739643374,0.929550159315483,NA
"60",1.9342154830201,1.9342154830201,NA,NA,1.9342154830201,1.9342154830201,NA,NA
"61",0.483032237668988,1.35746316756004,NA,NA,0.483032237668988,1.35746316756004,NA,NA
"62",0.148143796434117,0.148143796434117,NA,NA,0.148143796434117,0.148143796434117,NA,NA
"63",-0.856521527270496,-1.52629840974024,-1.30303944891699,NA,-0.856521527270496,-1.52629840974024,-1.30303944891699,NA
"64",0.966759986119357,0.966759986119357,NA,NA,0.966759986119357,0.966759986119357,NA,NA
"65",-1.52629840974024,-0.223954471604629,NA,NA,-1.52629840974024,-0.223954471604629,NA,NA
"66",0.836525592305796,NA,NA,NA,0.836525592305796,NA,NA,NA
"67",-1.52629840974024,-0.689077306653061,-0.930941180878245,NA,-1.52629840974024,-0.689077306653061,-0.930941180878245,NA
"68",-0.837916613868559,-0.837916613868559,NA,NA,-0.837916613868559,-0.837916613868559,NA,NA
"69",-0.651867479849186,0.222563450041866,0.483032237668988,NA,-0.651867479849186,0.222563450041866,0.483032237668988,NA
"70",-0.0751151643891304,-0.0751151643891304,NA,NA,-0.0751151643891304,-0.0751151643891304,NA,NA
"71",1.58072212838329,0.817920678903859,NA,NA,1.58072212838329,0.817920678903859,NA,NA
"72",0.669081371688361,-0.893731354074371,NA,NA,0.669081371688361,-0.893731354074371,NA,NA
"73",1.20862386034454,1.20862386034454,NA,NA,1.20862386034454,1.20862386034454,NA,NA
"74",0.390007670659302,1.43188282116779,NA,NA,0.390007670659302,1.43188282116779,NA,NA
"75",0.0551192294244305,NA,NA,NA,0.0551192294244305,NA,NA,NA
"76",0.352797843855427,0.352797843855427,NA,NA,0.352797843855427,0.352797843855427,NA,NA
"77",-0.168139731398817,0.613266631482549,-0.875126440672434,NA,-0.168139731398817,0.613266631482549,-0.875126440672434,NA
"78",-0.447213432427876,0.74350102529611,NA,NA,-0.447213432427876,0.74350102529611,NA,NA
"79",-0.856521527270496,-0.112324991193005,0.929550159315483,NA,-0.856521527270496,-0.112324991193005,0.929550159315483,NA
"80",-0.335583952016252,0.669081371688361,NA,NA,-0.335583952016252,0.669081371688361,NA,NA
"81",-1.07978048809374,0.724896111894173,NA,NA,-1.07978048809374,0.724896111894173,NA,NA
"82",2.00863513662784,2.00863513662784,NA,NA,2.00863513662784,2.00863513662784,NA,NA
"83",-0.782101873662747,-0.503028172633688,-0.372793778820127,NA,-0.782101873662747,-0.503028172633688,-0.372793778820127,NA
"84",1.02257472632517,0.74350102529611,NA,NA,1.02257472632517,0.74350102529611,NA,NA
"85",-1.41466892932861,-1.48908858293636,0.985364899521294,NA,-1.41466892932861,-1.48908858293636,0.985364899521294,NA
"86",-0.689077306653061,0.74350102529611,NA,NA,-0.689077306653061,0.74350102529611,NA,NA
"87",1.04117963972711,-1.89839667777898,1.11559929333486,NA,1.04117963972711,-1.89839667777898,1.11559929333486,NA
"88",1.95282039642203,0.74350102529611,NA,NA,1.95282039642203,0.74350102529611,NA,NA
"89",0.445822410865113,-0.856521527270496,-0.261164298408503,NA,0.445822410865113,-0.856521527270496,-0.261164298408503,NA
